time,EC_slab1,EC_slab2,WC_slab1,WC_slab2,t_slab1,t_slab2
43815.27431,NaN,NaN,NaN,NaN,NaN,NaN
43815.27778,NaN,NaN,NaN,NaN,NaN,NaN
43815.28125,NaN,NaN,NaN,NaN,NaN,NaN
43815.28472,NaN,NaN,NaN,NaN,NaN,NaN
43815.28819,NaN,NaN,NaN,NaN,NaN,NaN
43815.29167,NaN,NaN,NaN,NaN,NaN,NaN
43815.29514,NaN,NaN,NaN,NaN,NaN,NaN
43815.29861,NaN,NaN,NaN,NaN,NaN,NaN
43815.30208,NaN,NaN,NaN,NaN,NaN,NaN
43815.30556,NaN,NaN,NaN,NaN,NaN,NaN
43815.30903,NaN,NaN,NaN,NaN,NaN,NaN
43815.3125,NaN,NaN,NaN,NaN,NaN,NaN
43815.31597,NaN,NaN,NaN,NaN,NaN,NaN
43815.31944,NaN,NaN,NaN,NaN,NaN,NaN
43815.32292,NaN,NaN,NaN,NaN,NaN,NaN
43815.32639,NaN,NaN,NaN,NaN,NaN,NaN
43815.32986,NaN,NaN,NaN,NaN,NaN,NaN
43815.33333,NaN,NaN,NaN,NaN,NaN,NaN
43815.33681,NaN,NaN,NaN,NaN,NaN,NaN
43815.34028,NaN,NaN,NaN,NaN,NaN,NaN
43815.34375,NaN,NaN,NaN,NaN,NaN,NaN
43815.34722,NaN,NaN,NaN,NaN,NaN,NaN
43815.35069,NaN,NaN,NaN,NaN,NaN,NaN
43815.35417,NaN,NaN,NaN,NaN,NaN,NaN
43815.35764,NaN,NaN,NaN,NaN,NaN,NaN
43815.36111,NaN,NaN,NaN,NaN,NaN,NaN
43815.36458,NaN,NaN,NaN,NaN,NaN,NaN
43815.36806,NaN,NaN,NaN,NaN,NaN,NaN
43815.37153,NaN,NaN,NaN,NaN,NaN,NaN
43815.375,NaN,NaN,NaN,NaN,NaN,NaN
43815.37847,NaN,NaN,NaN,NaN,NaN,NaN
43815.38194,NaN,NaN,NaN,NaN,NaN,NaN
43815.38542,NaN,NaN,NaN,NaN,NaN,NaN
43815.38889,NaN,NaN,NaN,NaN,NaN,NaN
43815.39236,NaN,NaN,NaN,NaN,NaN,NaN
43815.39583,NaN,NaN,NaN,NaN,NaN,NaN
43815.39931,NaN,NaN,NaN,NaN,NaN,NaN
43815.40278,NaN,NaN,NaN,NaN,NaN,NaN
43815.40625,NaN,NaN,NaN,NaN,NaN,NaN
43815.40972,NaN,NaN,NaN,NaN,NaN,NaN
43815.41319,NaN,NaN,NaN,NaN,NaN,NaN
43815.41667,NaN,NaN,NaN,NaN,NaN,NaN
43815.42014,NaN,NaN,NaN,NaN,NaN,NaN
43815.42361,NaN,NaN,NaN,NaN,NaN,NaN
43815.42708,NaN,NaN,NaN,NaN,NaN,NaN
43815.43056,NaN,NaN,NaN,NaN,NaN,NaN
43815.43403,NaN,NaN,NaN,NaN,NaN,NaN
43815.4375,NaN,NaN,NaN,NaN,NaN,NaN
43815.44097,NaN,NaN,NaN,NaN,NaN,NaN
43815.44444,NaN,NaN,NaN,NaN,NaN,NaN
43815.44792,NaN,NaN,NaN,NaN,NaN,NaN
43815.45139,NaN,NaN,NaN,NaN,NaN,NaN
43815.45486,NaN,NaN,NaN,NaN,NaN,NaN
43815.45833,NaN,NaN,NaN,NaN,NaN,NaN
43815.46181,NaN,NaN,NaN,NaN,NaN,NaN
43815.46528,NaN,NaN,NaN,NaN,NaN,NaN
43815.46875,NaN,NaN,NaN,NaN,NaN,NaN
43815.47222,NaN,NaN,NaN,NaN,NaN,NaN
43815.47569,NaN,NaN,NaN,NaN,NaN,NaN
43815.47917,NaN,NaN,NaN,NaN,NaN,NaN
43815.48264,NaN,NaN,NaN,NaN,NaN,NaN
43815.48611,NaN,NaN,NaN,NaN,NaN,NaN
43815.48958,NaN,NaN,NaN,NaN,NaN,NaN
43815.49306,NaN,NaN,NaN,NaN,NaN,NaN
43815.49653,NaN,NaN,NaN,NaN,NaN,NaN
43815.5,NaN,NaN,NaN,NaN,NaN,NaN
43815.50347,NaN,NaN,NaN,NaN,NaN,NaN
43815.50694,NaN,NaN,NaN,NaN,NaN,NaN
43815.51042,NaN,NaN,NaN,NaN,NaN,NaN
43815.51389,NaN,NaN,NaN,NaN,NaN,NaN
43815.51736,NaN,NaN,NaN,NaN,NaN,NaN
43815.52083,NaN,NaN,NaN,NaN,NaN,NaN
43815.52431,NaN,NaN,NaN,NaN,NaN,NaN
43815.52778,NaN,NaN,NaN,NaN,NaN,NaN
43815.53125,NaN,NaN,NaN,NaN,NaN,NaN
43815.53472,NaN,NaN,NaN,NaN,NaN,NaN
43815.53819,NaN,NaN,NaN,NaN,NaN,NaN
43815.54167,4.577795,4.675767,94.867,94.096,22.6,22.65
43815.54514,NaN,NaN,NaN,NaN,NaN,NaN
43815.54861,NaN,NaN,NaN,NaN,NaN,NaN
43815.55208,NaN,NaN,NaN,NaN,NaN,NaN
43815.55556,NaN,NaN,NaN,NaN,NaN,NaN
43815.55903,NaN,NaN,NaN,NaN,NaN,NaN
43815.5625,NaN,NaN,NaN,NaN,NaN,NaN
43815.56597,NaN,NaN,NaN,NaN,NaN,NaN
43815.56944,NaN,NaN,NaN,NaN,NaN,NaN
43815.57292,NaN,NaN,NaN,NaN,NaN,NaN
43815.57639,NaN,NaN,NaN,NaN,NaN,NaN
43815.57986,NaN,NaN,NaN,NaN,NaN,NaN
43815.58333,NaN,NaN,NaN,NaN,NaN,NaN
43815.58681,NaN,NaN,NaN,NaN,NaN,NaN
43815.59028,NaN,NaN,NaN,NaN,NaN,NaN
43815.59375,NaN,NaN,NaN,NaN,NaN,NaN
43815.59722,NaN,NaN,NaN,NaN,NaN,NaN
43815.60069,NaN,NaN,NaN,NaN,NaN,NaN
43815.60417,NaN,NaN,NaN,NaN,NaN,NaN
43815.60764,NaN,NaN,NaN,NaN,NaN,NaN
43815.61111,NaN,NaN,NaN,NaN,NaN,NaN
43815.61458,NaN,NaN,NaN,NaN,NaN,NaN
43815.61806,NaN,NaN,NaN,NaN,NaN,NaN
43815.62153,NaN,NaN,NaN,NaN,NaN,NaN
43815.625,NaN,NaN,NaN,NaN,NaN,NaN
43815.62847,NaN,NaN,NaN,NaN,NaN,NaN
43815.63194,NaN,NaN,NaN,NaN,NaN,NaN
43815.63542,NaN,NaN,NaN,NaN,NaN,NaN
43815.63889,NaN,NaN,NaN,NaN,NaN,NaN
43815.64236,NaN,NaN,NaN,NaN,NaN,NaN
43815.64583,NaN,NaN,NaN,NaN,NaN,NaN
43815.64931,NaN,NaN,NaN,NaN,NaN,NaN
43815.65278,NaN,NaN,NaN,NaN,NaN,NaN
43815.65625,NaN,NaN,NaN,NaN,NaN,NaN
43815.65972,NaN,NaN,NaN,NaN,NaN,NaN
43815.66319,NaN,NaN,NaN,NaN,NaN,NaN
43815.66667,NaN,NaN,NaN,NaN,NaN,NaN
43815.67014,NaN,NaN,NaN,NaN,NaN,NaN
43815.67361,NaN,NaN,NaN,NaN,NaN,NaN
43815.67708,NaN,NaN,NaN,NaN,NaN,NaN
43815.68056,NaN,NaN,NaN,NaN,NaN,NaN
43815.68403,NaN,NaN,NaN,NaN,NaN,NaN
43815.6875,NaN,NaN,NaN,NaN,NaN,NaN
43815.69097,NaN,NaN,NaN,NaN,NaN,NaN
43815.69444,NaN,NaN,NaN,NaN,NaN,NaN
43815.69792,NaN,NaN,NaN,NaN,NaN,NaN
43815.70139,NaN,NaN,NaN,NaN,NaN,NaN
43815.70486,NaN,NaN,NaN,NaN,NaN,NaN
43815.70833,NaN,NaN,NaN,NaN,NaN,NaN
43815.71181,NaN,NaN,NaN,NaN,NaN,NaN
43815.71528,NaN,NaN,NaN,NaN,NaN,NaN
43815.71875,NaN,NaN,NaN,NaN,NaN,NaN
43815.72222,NaN,NaN,NaN,NaN,NaN,NaN
43815.72569,NaN,NaN,NaN,NaN,NaN,NaN
43815.72917,NaN,NaN,NaN,NaN,NaN,NaN
43815.73264,NaN,NaN,NaN,NaN,NaN,NaN
43815.73611,NaN,NaN,NaN,NaN,NaN,NaN
43815.73958,NaN,NaN,NaN,NaN,NaN,NaN
43815.74306,NaN,NaN,NaN,NaN,NaN,NaN
43815.74653,NaN,NaN,NaN,NaN,NaN,NaN
43815.75,NaN,NaN,NaN,NaN,NaN,NaN
43815.75347,NaN,NaN,NaN,NaN,NaN,NaN
43815.75694,NaN,NaN,NaN,NaN,NaN,NaN
43815.76042,NaN,NaN,NaN,NaN,NaN,NaN
43815.76389,NaN,NaN,NaN,NaN,NaN,NaN
43815.76736,NaN,NaN,NaN,NaN,NaN,NaN
43815.77083,NaN,NaN,NaN,NaN,NaN,NaN
43815.77431,NaN,NaN,NaN,NaN,NaN,NaN
43815.77778,NaN,NaN,NaN,NaN,NaN,NaN
43815.78125,NaN,NaN,NaN,NaN,NaN,NaN
43815.78472,NaN,NaN,NaN,NaN,NaN,NaN
43815.78819,NaN,NaN,NaN,NaN,NaN,NaN
43815.79167,NaN,NaN,NaN,NaN,NaN,NaN
43815.79514,NaN,NaN,NaN,NaN,NaN,NaN
43815.79861,NaN,NaN,NaN,NaN,NaN,NaN
43815.80208,NaN,NaN,NaN,NaN,NaN,NaN
43815.80556,NaN,NaN,NaN,NaN,NaN,NaN
43815.80903,NaN,NaN,NaN,NaN,NaN,NaN
43815.8125,NaN,NaN,NaN,NaN,NaN,NaN
43815.81597,NaN,NaN,NaN,NaN,NaN,NaN
43815.81944,NaN,NaN,NaN,NaN,NaN,NaN
43815.82292,NaN,NaN,NaN,NaN,NaN,NaN
43815.82639,NaN,NaN,NaN,NaN,NaN,NaN
43815.82986,NaN,NaN,NaN,NaN,NaN,NaN
43815.83333,NaN,NaN,NaN,NaN,NaN,NaN
43815.83681,NaN,NaN,NaN,NaN,NaN,NaN
43815.84028,NaN,NaN,NaN,NaN,NaN,NaN
43815.84375,NaN,NaN,NaN,NaN,NaN,NaN
43815.84722,NaN,NaN,NaN,NaN,NaN,NaN
43815.85069,NaN,NaN,NaN,NaN,NaN,NaN
43815.85417,NaN,NaN,NaN,NaN,NaN,NaN
43815.85764,NaN,NaN,NaN,NaN,NaN,NaN
43815.86111,NaN,NaN,NaN,NaN,NaN,NaN
43815.86458,NaN,NaN,NaN,NaN,NaN,NaN
43815.86806,NaN,NaN,NaN,NaN,NaN,NaN
43815.87153,NaN,NaN,NaN,NaN,NaN,NaN
43815.875,NaN,NaN,NaN,NaN,NaN,NaN
43815.87847,NaN,NaN,NaN,NaN,NaN,NaN
43815.88194,NaN,NaN,NaN,NaN,NaN,NaN
43815.88542,NaN,NaN,NaN,NaN,NaN,NaN
43815.88889,NaN,NaN,NaN,NaN,NaN,NaN
43815.89236,NaN,NaN,NaN,NaN,NaN,NaN
43815.89583,NaN,NaN,NaN,NaN,NaN,NaN
43815.89931,NaN,NaN,NaN,NaN,NaN,NaN
43815.90278,NaN,NaN,NaN,NaN,NaN,NaN
43815.90625,NaN,NaN,NaN,NaN,NaN,NaN
43815.90972,NaN,NaN,NaN,NaN,NaN,NaN
43815.91319,NaN,NaN,NaN,NaN,NaN,NaN
43815.91667,NaN,NaN,NaN,NaN,NaN,NaN
43815.92014,NaN,NaN,NaN,NaN,NaN,NaN
43815.92361,NaN,NaN,NaN,NaN,NaN,NaN
43815.92708,NaN,NaN,NaN,NaN,NaN,NaN
43815.93056,NaN,NaN,NaN,NaN,NaN,NaN
43815.93403,NaN,NaN,NaN,NaN,NaN,NaN
43815.9375,NaN,NaN,NaN,NaN,NaN,NaN
43815.94097,NaN,NaN,NaN,NaN,NaN,NaN
43815.94444,NaN,NaN,NaN,NaN,NaN,NaN
43815.94792,NaN,NaN,NaN,NaN,NaN,NaN
43815.95139,NaN,NaN,NaN,NaN,NaN,NaN
43815.95486,NaN,NaN,NaN,NaN,NaN,NaN
43815.95833,NaN,NaN,NaN,NaN,NaN,NaN
43815.96181,NaN,NaN,NaN,NaN,NaN,NaN
43815.96528,NaN,NaN,NaN,NaN,NaN,NaN
43815.96875,NaN,NaN,NaN,NaN,NaN,NaN
43815.97222,NaN,NaN,NaN,NaN,NaN,NaN
43815.97569,NaN,NaN,NaN,NaN,NaN,NaN
43815.97917,NaN,NaN,NaN,NaN,NaN,NaN
43815.98264,NaN,NaN,NaN,NaN,NaN,NaN
43815.98611,NaN,NaN,NaN,NaN,NaN,NaN
43815.98958,NaN,NaN,NaN,NaN,NaN,NaN
43815.99306,NaN,NaN,NaN,NaN,NaN,NaN
43815.99653,NaN,NaN,NaN,NaN,NaN,NaN
43816,NaN,NaN,NaN,NaN,NaN,NaN
43816.00347,NaN,NaN,NaN,NaN,NaN,NaN
43816.00694,NaN,NaN,NaN,NaN,NaN,NaN
43816.01042,NaN,NaN,NaN,NaN,NaN,NaN
43816.01389,NaN,NaN,NaN,NaN,NaN,NaN
43816.01736,NaN,NaN,NaN,NaN,NaN,NaN
43816.02083,NaN,NaN,NaN,NaN,NaN,NaN
43816.02431,NaN,NaN,NaN,NaN,NaN,NaN
43816.02778,NaN,NaN,NaN,NaN,NaN,NaN
43816.03125,NaN,NaN,NaN,NaN,NaN,NaN
43816.03472,NaN,NaN,NaN,NaN,NaN,NaN
43816.03819,NaN,NaN,NaN,NaN,NaN,NaN
43816.04167,NaN,NaN,NaN,NaN,NaN,NaN
43816.04514,NaN,NaN,NaN,NaN,NaN,NaN
43816.04861,NaN,NaN,NaN,NaN,NaN,NaN
43816.05208,NaN,NaN,NaN,NaN,NaN,NaN
43816.05556,NaN,NaN,NaN,NaN,NaN,NaN
43816.05903,NaN,NaN,NaN,NaN,NaN,NaN
43816.0625,NaN,NaN,NaN,NaN,NaN,NaN
43816.06597,NaN,NaN,NaN,NaN,NaN,NaN
43816.06944,NaN,NaN,NaN,NaN,NaN,NaN
43816.07292,NaN,NaN,NaN,NaN,NaN,NaN
43816.07639,NaN,NaN,NaN,NaN,NaN,NaN
43816.07986,NaN,NaN,NaN,NaN,NaN,NaN
43816.08333,NaN,NaN,NaN,NaN,NaN,NaN
43816.08681,NaN,NaN,NaN,NaN,NaN,NaN
43816.09028,NaN,NaN,NaN,NaN,NaN,NaN
43816.09375,NaN,NaN,NaN,NaN,NaN,NaN
43816.09722,NaN,NaN,NaN,NaN,NaN,NaN
43816.10069,NaN,NaN,NaN,NaN,NaN,NaN
43816.10417,NaN,NaN,NaN,NaN,NaN,NaN
43816.10764,NaN,NaN,NaN,NaN,NaN,NaN
43816.11111,NaN,NaN,NaN,NaN,NaN,NaN
43816.11458,NaN,NaN,NaN,NaN,NaN,NaN
43816.11806,NaN,NaN,NaN,NaN,NaN,NaN
43816.12153,NaN,NaN,NaN,NaN,NaN,NaN
43816.125,NaN,NaN,NaN,NaN,NaN,NaN
43816.12847,NaN,NaN,NaN,NaN,NaN,NaN
43816.13194,NaN,NaN,NaN,NaN,NaN,NaN
43816.13542,NaN,NaN,NaN,NaN,NaN,NaN
43816.13889,NaN,NaN,NaN,NaN,NaN,NaN
43816.14236,NaN,NaN,NaN,NaN,NaN,NaN
43816.14583,NaN,NaN,NaN,NaN,NaN,NaN
43816.14931,NaN,NaN,NaN,NaN,NaN,NaN
43816.15278,NaN,NaN,NaN,NaN,NaN,NaN
43816.15625,NaN,NaN,NaN,NaN,NaN,NaN
43816.15972,NaN,NaN,NaN,NaN,NaN,NaN
43816.16319,NaN,NaN,NaN,NaN,NaN,NaN
43816.16667,NaN,NaN,NaN,NaN,NaN,NaN
43816.17014,NaN,NaN,NaN,NaN,NaN,NaN
43816.17361,NaN,NaN,NaN,NaN,NaN,NaN
43816.17708,NaN,NaN,NaN,NaN,NaN,NaN
43816.18056,NaN,NaN,NaN,NaN,NaN,NaN
43816.18403,NaN,NaN,NaN,NaN,NaN,NaN
43816.1875,NaN,NaN,NaN,NaN,NaN,NaN
43816.19097,NaN,NaN,NaN,NaN,NaN,NaN
43816.19444,NaN,NaN,NaN,NaN,NaN,NaN
43816.19792,NaN,NaN,NaN,NaN,NaN,NaN
43816.20139,NaN,NaN,NaN,NaN,NaN,NaN
43816.20486,NaN,NaN,NaN,NaN,NaN,NaN
43816.20833,NaN,NaN,NaN,NaN,NaN,NaN
43816.21181,NaN,NaN,NaN,NaN,NaN,NaN
43816.21528,NaN,NaN,NaN,NaN,NaN,NaN
43816.21875,NaN,NaN,NaN,NaN,NaN,NaN
43816.22222,NaN,NaN,NaN,NaN,NaN,NaN
43816.22569,NaN,NaN,NaN,NaN,NaN,NaN
43816.22917,NaN,NaN,NaN,NaN,NaN,NaN
43816.23264,NaN,NaN,NaN,NaN,NaN,NaN
43816.23611,NaN,NaN,NaN,NaN,NaN,NaN
43816.23958,NaN,NaN,NaN,NaN,NaN,NaN
43816.24306,NaN,NaN,NaN,NaN,NaN,NaN
43816.24653,NaN,NaN,NaN,NaN,NaN,NaN
43816.25,NaN,NaN,NaN,NaN,NaN,NaN
43816.25347,NaN,NaN,NaN,NaN,NaN,NaN
43816.25694,NaN,NaN,NaN,NaN,NaN,NaN
43816.26042,NaN,NaN,NaN,NaN,NaN,NaN
43816.26389,NaN,NaN,NaN,NaN,NaN,NaN
43816.26736,NaN,NaN,NaN,NaN,NaN,NaN
43816.27083,NaN,NaN,NaN,NaN,NaN,NaN
43816.27431,NaN,NaN,NaN,NaN,NaN,NaN
43816.27778,NaN,NaN,NaN,NaN,NaN,NaN
43816.28125,NaN,NaN,NaN,NaN,NaN,NaN
43816.28472,NaN,NaN,NaN,NaN,NaN,NaN
43816.28819,NaN,NaN,NaN,NaN,NaN,NaN
43816.29167,NaN,NaN,NaN,NaN,NaN,NaN
43816.29514,NaN,NaN,NaN,NaN,NaN,NaN
43816.29861,NaN,NaN,NaN,NaN,NaN,NaN
43816.30208,NaN,NaN,NaN,NaN,NaN,NaN
43816.30556,NaN,NaN,NaN,NaN,NaN,NaN
43816.30903,NaN,NaN,NaN,NaN,NaN,NaN
43816.3125,NaN,NaN,NaN,NaN,NaN,NaN
43816.31597,NaN,NaN,NaN,NaN,NaN,NaN
43816.31944,NaN,NaN,NaN,NaN,NaN,NaN
43816.32292,NaN,NaN,NaN,NaN,NaN,NaN
43816.32639,NaN,NaN,NaN,NaN,NaN,NaN
43816.32986,NaN,NaN,NaN,NaN,NaN,NaN
43816.33333,NaN,NaN,NaN,NaN,NaN,NaN
43816.33681,NaN,NaN,NaN,NaN,NaN,NaN
43816.34028,NaN,NaN,NaN,NaN,NaN,NaN
43816.34375,NaN,NaN,NaN,NaN,NaN,NaN
43816.34722,NaN,NaN,NaN,NaN,NaN,NaN
43816.35069,NaN,NaN,NaN,NaN,NaN,NaN
43816.35417,NaN,NaN,NaN,NaN,NaN,NaN
43816.35764,NaN,NaN,NaN,NaN,NaN,NaN
43816.36111,NaN,NaN,NaN,NaN,NaN,NaN
43816.36458,4.690069,4.818936,93.715,93.827,15.75,15.85
43816.36806,4.687103,4.82258,93.725,93.676,15.8,15.9
43816.37153,4.685063,4.820671,93.739,93.579,15.95,16
43816.375,4.677816,4.822577,93.86,93.686,16.05,16.1
43816.37847,4.685597,4.817065,93.749,93.935,16.05,16.2
43816.38194,4.428626,4.815783,91.092,93.709,16.3,16.3
43816.38542,4.336344,4.817347,91.092,93.612,16.35,16.3
43816.38889,4.161577,4.811143,91.226,93.87,16.55,16.4
43816.39236,4.143183,4.805985,90.887,93.87,16.55,16.45
43816.39583,4.125536,4.805859,91.135,93.87,16.6,16.55
43816.39931,4.135357,4.801913,91.112,93.87,16.65,16.55
43816.40278,4.153367,4.801871,91.021,93.729,16.75,16.65
43816.40625,4.165792,4.799729,91.021,93.729,16.75,16.7
43816.40972,4.183222,4.795532,91.034,93.88,16.85,16.75
43816.41319,4.19463,4.802681,91.158,93.88,16.9,16.8
43816.41667,4.203296,4.809145,91.259,93.739,16.95,16.9
43816.42014,4.212994,4.805146,91.044,93.739,17,16.9
43816.42361,4.217555,4.814999,91.259,93.739,17,16.95
43816.42708,4.217741,4.817023,91.168,93.739,17.1,17
43816.43056,4.22003,4.814586,91.168,93.739,17.1,17.05
43816.43403,4.219974,4.813638,91.178,93.749,17.15,17.1
43816.4375,4.216678,4.813112,91.269,93.749,17.2,17.15
43816.44097,4.216937,4.815349,91.054,93.899,17.3,17.2
43816.44444,4.211602,4.805579,91.269,93.997,17.3,17.25
43816.44792,4.208401,4.799596,91.188,93.909,17.4,17.3
43816.45139,4.214465,4.798387,91.155,93.758,17.4,17.3
43816.45486,4.21482,4.794098,91.188,93.811,17.45,17.4
43816.45833,4.210828,4.799407,91.279,93.758,17.55,17.45
43816.46181,4.210851,4.793596,91.279,93.909,17.6,17.5
43816.46528,4.200711,4.783839,91.414,93.768,17.65,17.6
43816.46875,4.197209,4.781851,91.414,93.778,17.8,17.75
43816.47222,4.195586,4.785547,91.287,93.778,17.9,17.75
43816.47569,4.190461,4.788119,91.424,93.778,18,17.85
43816.47917,4.187991,4.781538,91.424,93.939,18.1,18
43816.48264,4.192723,4.779551,91.297,93.939,18.15,18
43816.48611,4.189788,4.770194,91.297,93.939,18.25,18.15
43816.48958,4.181054,4.766436,91.307,93.939,18.45,18.2
43816.49306,4.179498,4.760319,91.445,94.047,18.45,18.3
43816.49653,4.174714,4.758691,91.536,93.935,18.55,18.4
43816.5,4.1729,4.760793,91.536,93.935,18.65,18.5
43816.50347,4.169357,4.765876,91.445,93.935,18.75,18.55
43816.50694,4.176722,4.762102,91.445,93.944,18.8,18.65
43816.51042,4.180975,4.754488,91.445,93.944,18.85,18.65
43816.51389,4.181566,4.758171,91.536,93.944,18.9,18.75
43816.51736,4.182643,4.76302,91.455,93.944,18.95,18.8
43816.52083,4.183195,4.764395,91.534,93.944,19.05,18.85
43816.52431,4.133818,4.765968,88.61,93.794,18.9,18.95
43816.52778,4.150579,4.766493,88.502,93.954,19,19
43816.53125,4.183114,4.7657,88.307,94.053,19,19.1
43816.53472,4.183114,4.7657,88.307,94.053,19,19.1
43816.53819,4.194106,4.758779,88.307,94.053,19.05,19.15
43816.54167,4.213678,4.748731,88.307,93.954,19.15,19.3
43816.54514,4.21519,4.732914,88.411,93.95,19.3,19.45
43816.54861,4.202828,4.728196,88.5,94.186,19.45,19.55
43816.55208,4.197638,4.729439,88.305,94.049,19.45,19.65
43816.55556,4.199877,4.735632,88.393,93.95,19.5,19.7
43816.55903,4.192417,4.741485,88.411,93.95,19.55,19.7
43816.5625,4.191114,4.728255,88.5,94.186,19.55,19.8
43816.56597,4.196099,4.725742,88.305,94.049,19.7,19.85
43816.56944,4.189768,4.730574,88.411,93.95,19.8,19.95
43816.57292,4.187973,4.727939,88.305,94.035,19.8,20.05
43816.57639,4.194029,4.727413,88.293,93.937,19.9,20.1
43816.57986,4.191159,4.723619,88.205,94.035,19.95,20.15
43816.58333,4.190854,4.716855,88.399,94.172,20,20.25
43816.58681,4.187349,4.711859,88.399,94.035,20.1,20.25
43816.59028,4.187808,4.711609,88.293,94.035,20.15,20.35
43816.59375,4.181817,4.705375,88.311,94.172,20.25,20.45
