time,EC_slab1,EC_slab2,WC_slab1,WC_slab2,t_slab1,t_slab2
43815.27431,NaN,NaN,NaN,NaN,NaN,NaN
43815.27778,NaN,NaN,NaN,NaN,NaN,NaN
43815.28125,NaN,NaN,NaN,NaN,NaN,NaN
43815.28472,NaN,NaN,NaN,NaN,NaN,NaN
43815.28819,NaN,NaN,NaN,NaN,NaN,NaN
43815.29167,NaN,NaN,NaN,NaN,NaN,NaN
43815.29514,NaN,NaN,NaN,NaN,NaN,NaN
43815.29861,NaN,NaN,NaN,NaN,NaN,NaN
43815.30208,NaN,NaN,NaN,NaN,NaN,NaN
43815.30556,NaN,NaN,NaN,NaN,NaN,NaN
43815.30903,NaN,NaN,NaN,NaN,NaN,NaN
43815.3125,NaN,NaN,NaN,NaN,NaN,NaN
43815.31597,NaN,NaN,NaN,NaN,NaN,NaN
43815.31944,NaN,NaN,NaN,NaN,NaN,NaN
43815.32292,NaN,NaN,NaN,NaN,NaN,NaN
43815.32639,NaN,NaN,NaN,NaN,NaN,NaN
43815.32986,NaN,NaN,NaN,NaN,NaN,NaN
43815.33333,NaN,NaN,NaN,NaN,NaN,NaN
43815.33681,NaN,NaN,NaN,NaN,NaN,NaN
43815.34028,NaN,NaN,NaN,NaN,NaN,NaN
43815.34375,NaN,NaN,NaN,NaN,NaN,NaN
43815.34722,NaN,NaN,NaN,NaN,NaN,NaN
43815.35069,NaN,NaN,NaN,NaN,NaN,NaN
43815.35417,NaN,NaN,NaN,NaN,NaN,NaN
43815.35764,NaN,NaN,NaN,NaN,NaN,NaN
43815.36111,NaN,NaN,NaN,NaN,NaN,NaN
43815.36458,NaN,NaN,NaN,NaN,NaN,NaN
43815.36806,NaN,NaN,NaN,NaN,NaN,NaN
43815.37153,NaN,NaN,NaN,NaN,NaN,NaN
43815.375,NaN,NaN,NaN,NaN,NaN,NaN
43815.37847,NaN,NaN,NaN,NaN,NaN,NaN
43815.38194,NaN,NaN,NaN,NaN,NaN,NaN
43815.38542,NaN,NaN,NaN,NaN,NaN,NaN
43815.38889,NaN,NaN,NaN,NaN,NaN,NaN
43815.39236,NaN,NaN,NaN,NaN,NaN,NaN
43815.39583,NaN,NaN,NaN,NaN,NaN,NaN
43815.39931,NaN,NaN,NaN,NaN,NaN,NaN
43815.40278,NaN,NaN,NaN,NaN,NaN,NaN
43815.40625,NaN,NaN,NaN,NaN,NaN,NaN
43815.40972,NaN,NaN,NaN,NaN,NaN,NaN
43815.41319,NaN,NaN,NaN,NaN,NaN,NaN
43815.41667,NaN,NaN,NaN,NaN,NaN,NaN
43815.42014,NaN,NaN,NaN,NaN,NaN,NaN
43815.42361,NaN,NaN,NaN,NaN,NaN,NaN
43815.42708,NaN,NaN,NaN,NaN,NaN,NaN
43815.43056,NaN,NaN,NaN,NaN,NaN,NaN
43815.43403,NaN,NaN,NaN,NaN,NaN,NaN
43815.4375,NaN,NaN,NaN,NaN,NaN,NaN
43815.44097,NaN,NaN,NaN,NaN,NaN,NaN
43815.44444,NaN,NaN,NaN,NaN,NaN,NaN
43815.44792,NaN,NaN,NaN,NaN,NaN,NaN
43815.45139,NaN,NaN,NaN,NaN,NaN,NaN
43815.45486,NaN,NaN,NaN,NaN,NaN,NaN
43815.45833,NaN,NaN,NaN,NaN,NaN,NaN
43815.46181,NaN,NaN,NaN,NaN,NaN,NaN
43815.46528,NaN,NaN,NaN,NaN,NaN,NaN
43815.46875,NaN,NaN,NaN,NaN,NaN,NaN
43815.47222,NaN,NaN,NaN,NaN,NaN,NaN
43815.47569,NaN,NaN,NaN,NaN,NaN,NaN
43815.47917,NaN,NaN,NaN,NaN,NaN,NaN
43815.48264,NaN,NaN,NaN,NaN,NaN,NaN
43815.48611,NaN,NaN,NaN,NaN,NaN,NaN
43815.48958,NaN,NaN,NaN,NaN,NaN,NaN
43815.49306,NaN,NaN,NaN,NaN,NaN,NaN
43815.49653,NaN,NaN,NaN,NaN,NaN,NaN
43815.5,NaN,NaN,NaN,NaN,NaN,NaN
43815.50347,NaN,NaN,NaN,NaN,NaN,NaN
43815.50694,NaN,NaN,NaN,NaN,NaN,NaN
43815.51042,NaN,NaN,NaN,NaN,NaN,NaN
43815.51389,NaN,NaN,NaN,NaN,NaN,NaN
43815.51736,NaN,NaN,NaN,NaN,NaN,NaN
43815.52083,NaN,NaN,NaN,NaN,NaN,NaN
43815.52431,NaN,NaN,NaN,NaN,NaN,NaN
43815.52778,NaN,NaN,NaN,NaN,NaN,NaN
43815.53125,NaN,NaN,NaN,NaN,NaN,NaN
43815.53472,NaN,NaN,NaN,NaN,NaN,NaN
43815.53819,NaN,NaN,NaN,NaN,NaN,NaN
43815.54167,4.807772,4.225201,92.3,91.587,21.9,22.35
43815.54514,NaN,NaN,NaN,NaN,NaN,NaN
43815.54861,NaN,NaN,NaN,NaN,NaN,NaN
43815.55208,NaN,NaN,NaN,NaN,NaN,NaN
43815.55556,NaN,NaN,NaN,NaN,NaN,NaN
43815.55903,NaN,NaN,NaN,NaN,NaN,NaN
43815.5625,NaN,NaN,NaN,NaN,NaN,NaN
43815.56597,NaN,NaN,NaN,NaN,NaN,NaN
43815.56944,NaN,NaN,NaN,NaN,NaN,NaN
43815.57292,NaN,NaN,NaN,NaN,NaN,NaN
43815.57639,NaN,NaN,NaN,NaN,NaN,NaN
43815.57986,NaN,NaN,NaN,NaN,NaN,NaN
43815.58333,NaN,NaN,NaN,NaN,NaN,NaN
43815.58681,NaN,NaN,NaN,NaN,NaN,NaN
43815.59028,NaN,NaN,NaN,NaN,NaN,NaN
43815.59375,NaN,NaN,NaN,NaN,NaN,NaN
43815.59722,NaN,NaN,NaN,NaN,NaN,NaN
43815.60069,NaN,NaN,NaN,NaN,NaN,NaN
43815.60417,NaN,NaN,NaN,NaN,NaN,NaN
43815.60764,NaN,NaN,NaN,NaN,NaN,NaN
43815.61111,NaN,NaN,NaN,NaN,NaN,NaN
43815.61458,NaN,NaN,NaN,NaN,NaN,NaN
43815.61806,NaN,NaN,NaN,NaN,NaN,NaN
43815.62153,NaN,NaN,NaN,NaN,NaN,NaN
43815.625,NaN,NaN,NaN,NaN,NaN,NaN
43815.62847,NaN,NaN,NaN,NaN,NaN,NaN
43815.63194,NaN,NaN,NaN,NaN,NaN,NaN
43815.63542,NaN,NaN,NaN,NaN,NaN,NaN
43815.63889,NaN,NaN,NaN,NaN,NaN,NaN
43815.64236,NaN,NaN,NaN,NaN,NaN,NaN
43815.64583,NaN,NaN,NaN,NaN,NaN,NaN
43815.64931,NaN,NaN,NaN,NaN,NaN,NaN
43815.65278,NaN,NaN,NaN,NaN,NaN,NaN
43815.65625,NaN,NaN,NaN,NaN,NaN,NaN
43815.65972,NaN,NaN,NaN,NaN,NaN,NaN
43815.66319,NaN,NaN,NaN,NaN,NaN,NaN
43815.66667,NaN,NaN,NaN,NaN,NaN,NaN
43815.67014,NaN,NaN,NaN,NaN,NaN,NaN
43815.67361,NaN,NaN,NaN,NaN,NaN,NaN
43815.67708,NaN,NaN,NaN,NaN,NaN,NaN
43815.68056,NaN,NaN,NaN,NaN,NaN,NaN
43815.68403,NaN,NaN,NaN,NaN,NaN,NaN
43815.6875,NaN,NaN,NaN,NaN,NaN,NaN
43815.69097,NaN,NaN,NaN,NaN,NaN,NaN
43815.69444,NaN,NaN,NaN,NaN,NaN,NaN
43815.69792,NaN,NaN,NaN,NaN,NaN,NaN
43815.70139,NaN,NaN,NaN,NaN,NaN,NaN
43815.70486,NaN,NaN,NaN,NaN,NaN,NaN
43815.70833,NaN,NaN,NaN,NaN,NaN,NaN
43815.71181,NaN,NaN,NaN,NaN,NaN,NaN
43815.71528,NaN,NaN,NaN,NaN,NaN,NaN
43815.71875,NaN,NaN,NaN,NaN,NaN,NaN
43815.72222,NaN,NaN,NaN,NaN,NaN,NaN
43815.72569,NaN,NaN,NaN,NaN,NaN,NaN
43815.72917,NaN,NaN,NaN,NaN,NaN,NaN
43815.73264,NaN,NaN,NaN,NaN,NaN,NaN
43815.73611,NaN,NaN,NaN,NaN,NaN,NaN
43815.73958,NaN,NaN,NaN,NaN,NaN,NaN
43815.74306,NaN,NaN,NaN,NaN,NaN,NaN
43815.74653,NaN,NaN,NaN,NaN,NaN,NaN
43815.75,NaN,NaN,NaN,NaN,NaN,NaN
43815.75347,NaN,NaN,NaN,NaN,NaN,NaN
43815.75694,NaN,NaN,NaN,NaN,NaN,NaN
43815.76042,NaN,NaN,NaN,NaN,NaN,NaN
43815.76389,NaN,NaN,NaN,NaN,NaN,NaN
43815.76736,NaN,NaN,NaN,NaN,NaN,NaN
43815.77083,NaN,NaN,NaN,NaN,NaN,NaN
43815.77431,NaN,NaN,NaN,NaN,NaN,NaN
43815.77778,NaN,NaN,NaN,NaN,NaN,NaN
43815.78125,NaN,NaN,NaN,NaN,NaN,NaN
43815.78472,NaN,NaN,NaN,NaN,NaN,NaN
43815.78819,NaN,NaN,NaN,NaN,NaN,NaN
43815.79167,NaN,NaN,NaN,NaN,NaN,NaN
43815.79514,NaN,NaN,NaN,NaN,NaN,NaN
43815.79861,NaN,NaN,NaN,NaN,NaN,NaN
43815.80208,NaN,NaN,NaN,NaN,NaN,NaN
43815.80556,NaN,NaN,NaN,NaN,NaN,NaN
43815.80903,NaN,NaN,NaN,NaN,NaN,NaN
43815.8125,NaN,NaN,NaN,NaN,NaN,NaN
43815.81597,NaN,NaN,NaN,NaN,NaN,NaN
43815.81944,NaN,NaN,NaN,NaN,NaN,NaN
43815.82292,NaN,NaN,NaN,NaN,NaN,NaN
43815.82639,NaN,NaN,NaN,NaN,NaN,NaN
43815.82986,NaN,NaN,NaN,NaN,NaN,NaN
43815.83333,NaN,NaN,NaN,NaN,NaN,NaN
43815.83681,NaN,NaN,NaN,NaN,NaN,NaN
43815.84028,NaN,NaN,NaN,NaN,NaN,NaN
43815.84375,NaN,NaN,NaN,NaN,NaN,NaN
43815.84722,NaN,NaN,NaN,NaN,NaN,NaN
43815.85069,NaN,NaN,NaN,NaN,NaN,NaN
43815.85417,NaN,NaN,NaN,NaN,NaN,NaN
43815.85764,NaN,NaN,NaN,NaN,NaN,NaN
43815.86111,NaN,NaN,NaN,NaN,NaN,NaN
43815.86458,NaN,NaN,NaN,NaN,NaN,NaN
43815.86806,NaN,NaN,NaN,NaN,NaN,NaN
43815.87153,NaN,NaN,NaN,NaN,NaN,NaN
43815.875,NaN,NaN,NaN,NaN,NaN,NaN
43815.87847,NaN,NaN,NaN,NaN,NaN,NaN
43815.88194,NaN,NaN,NaN,NaN,NaN,NaN
43815.88542,NaN,NaN,NaN,NaN,NaN,NaN
43815.88889,NaN,NaN,NaN,NaN,NaN,NaN
43815.89236,NaN,NaN,NaN,NaN,NaN,NaN
43815.89583,NaN,NaN,NaN,NaN,NaN,NaN
43815.89931,NaN,NaN,NaN,NaN,NaN,NaN
43815.90278,NaN,NaN,NaN,NaN,NaN,NaN
43815.90625,NaN,NaN,NaN,NaN,NaN,NaN
43815.90972,NaN,NaN,NaN,NaN,NaN,NaN
43815.91319,NaN,NaN,NaN,NaN,NaN,NaN
43815.91667,NaN,NaN,NaN,NaN,NaN,NaN
43815.92014,NaN,NaN,NaN,NaN,NaN,NaN
43815.92361,NaN,NaN,NaN,NaN,NaN,NaN
43815.92708,NaN,NaN,NaN,NaN,NaN,NaN
43815.93056,NaN,NaN,NaN,NaN,NaN,NaN
43815.93403,NaN,NaN,NaN,NaN,NaN,NaN
43815.9375,NaN,NaN,NaN,NaN,NaN,NaN
43815.94097,NaN,NaN,NaN,NaN,NaN,NaN
43815.94444,NaN,NaN,NaN,NaN,NaN,NaN
43815.94792,NaN,NaN,NaN,NaN,NaN,NaN
43815.95139,NaN,NaN,NaN,NaN,NaN,NaN
43815.95486,NaN,NaN,NaN,NaN,NaN,NaN
43815.95833,NaN,NaN,NaN,NaN,NaN,NaN
43815.96181,NaN,NaN,NaN,NaN,NaN,NaN
43815.96528,NaN,NaN,NaN,NaN,NaN,NaN
43815.96875,NaN,NaN,NaN,NaN,NaN,NaN
43815.97222,NaN,NaN,NaN,NaN,NaN,NaN
43815.97569,NaN,NaN,NaN,NaN,NaN,NaN
43815.97917,NaN,NaN,NaN,NaN,NaN,NaN
43815.98264,NaN,NaN,NaN,NaN,NaN,NaN
43815.98611,NaN,NaN,NaN,NaN,NaN,NaN
43815.98958,NaN,NaN,NaN,NaN,NaN,NaN
43815.99306,NaN,NaN,NaN,NaN,NaN,NaN
43815.99653,NaN,NaN,NaN,NaN,NaN,NaN
43816,NaN,NaN,NaN,NaN,NaN,NaN
43816.00347,NaN,NaN,NaN,NaN,NaN,NaN
43816.00694,NaN,NaN,NaN,NaN,NaN,NaN
43816.01042,NaN,NaN,NaN,NaN,NaN,NaN
43816.01389,NaN,NaN,NaN,NaN,NaN,NaN
43816.01736,NaN,NaN,NaN,NaN,NaN,NaN
43816.02083,NaN,NaN,NaN,NaN,NaN,NaN
43816.02431,NaN,NaN,NaN,NaN,NaN,NaN
43816.02778,NaN,NaN,NaN,NaN,NaN,NaN
43816.03125,NaN,NaN,NaN,NaN,NaN,NaN
43816.03472,NaN,NaN,NaN,NaN,NaN,NaN
43816.03819,NaN,NaN,NaN,NaN,NaN,NaN
43816.04167,NaN,NaN,NaN,NaN,NaN,NaN
43816.04514,NaN,NaN,NaN,NaN,NaN,NaN
43816.04861,NaN,NaN,NaN,NaN,NaN,NaN
43816.05208,NaN,NaN,NaN,NaN,NaN,NaN
43816.05556,NaN,NaN,NaN,NaN,NaN,NaN
43816.05903,NaN,NaN,NaN,NaN,NaN,NaN
43816.0625,NaN,NaN,NaN,NaN,NaN,NaN
43816.06597,NaN,NaN,NaN,NaN,NaN,NaN
43816.06944,NaN,NaN,NaN,NaN,NaN,NaN
43816.07292,NaN,NaN,NaN,NaN,NaN,NaN
43816.07639,NaN,NaN,NaN,NaN,NaN,NaN
43816.07986,NaN,NaN,NaN,NaN,NaN,NaN
43816.08333,NaN,NaN,NaN,NaN,NaN,NaN
43816.08681,NaN,NaN,NaN,NaN,NaN,NaN
43816.09028,NaN,NaN,NaN,NaN,NaN,NaN
43816.09375,NaN,NaN,NaN,NaN,NaN,NaN
43816.09722,NaN,NaN,NaN,NaN,NaN,NaN
43816.10069,NaN,NaN,NaN,NaN,NaN,NaN
43816.10417,NaN,NaN,NaN,NaN,NaN,NaN
43816.10764,NaN,NaN,NaN,NaN,NaN,NaN
43816.11111,NaN,NaN,NaN,NaN,NaN,NaN
43816.11458,NaN,NaN,NaN,NaN,NaN,NaN
43816.11806,NaN,NaN,NaN,NaN,NaN,NaN
43816.12153,NaN,NaN,NaN,NaN,NaN,NaN
43816.125,NaN,NaN,NaN,NaN,NaN,NaN
43816.12847,NaN,NaN,NaN,NaN,NaN,NaN
43816.13194,NaN,NaN,NaN,NaN,NaN,NaN
43816.13542,NaN,NaN,NaN,NaN,NaN,NaN
43816.13889,NaN,NaN,NaN,NaN,NaN,NaN
43816.14236,NaN,NaN,NaN,NaN,NaN,NaN
43816.14583,NaN,NaN,NaN,NaN,NaN,NaN
43816.14931,NaN,NaN,NaN,NaN,NaN,NaN
43816.15278,NaN,NaN,NaN,NaN,NaN,NaN
43816.15625,NaN,NaN,NaN,NaN,NaN,NaN
43816.15972,NaN,NaN,NaN,NaN,NaN,NaN
43816.16319,NaN,NaN,NaN,NaN,NaN,NaN
43816.16667,NaN,NaN,NaN,NaN,NaN,NaN
43816.17014,NaN,NaN,NaN,NaN,NaN,NaN
43816.17361,NaN,NaN,NaN,NaN,NaN,NaN
43816.17708,NaN,NaN,NaN,NaN,NaN,NaN
43816.18056,NaN,NaN,NaN,NaN,NaN,NaN
43816.18403,NaN,NaN,NaN,NaN,NaN,NaN
43816.1875,NaN,NaN,NaN,NaN,NaN,NaN
43816.19097,NaN,NaN,NaN,NaN,NaN,NaN
43816.19444,NaN,NaN,NaN,NaN,NaN,NaN
43816.19792,NaN,NaN,NaN,NaN,NaN,NaN
43816.20139,NaN,NaN,NaN,NaN,NaN,NaN
43816.20486,NaN,NaN,NaN,NaN,NaN,NaN
43816.20833,NaN,NaN,NaN,NaN,NaN,NaN
43816.21181,NaN,NaN,NaN,NaN,NaN,NaN
43816.21528,NaN,NaN,NaN,NaN,NaN,NaN
43816.21875,NaN,NaN,NaN,NaN,NaN,NaN
43816.22222,NaN,NaN,NaN,NaN,NaN,NaN
43816.22569,NaN,NaN,NaN,NaN,NaN,NaN
43816.22917,NaN,NaN,NaN,NaN,NaN,NaN
43816.23264,NaN,NaN,NaN,NaN,NaN,NaN
43816.23611,NaN,NaN,NaN,NaN,NaN,NaN
43816.23958,NaN,NaN,NaN,NaN,NaN,NaN
43816.24306,NaN,NaN,NaN,NaN,NaN,NaN
43816.24653,NaN,NaN,NaN,NaN,NaN,NaN
43816.25,NaN,NaN,NaN,NaN,NaN,NaN
43816.25347,NaN,NaN,NaN,NaN,NaN,NaN
43816.25694,NaN,NaN,NaN,NaN,NaN,NaN
43816.26042,NaN,NaN,NaN,NaN,NaN,NaN
43816.26389,NaN,NaN,NaN,NaN,NaN,NaN
43816.26736,NaN,NaN,NaN,NaN,NaN,NaN
43816.27083,NaN,NaN,NaN,NaN,NaN,NaN
43816.27431,NaN,NaN,NaN,NaN,NaN,NaN
43816.27778,NaN,NaN,NaN,NaN,NaN,NaN
43816.28125,NaN,NaN,NaN,NaN,NaN,NaN
43816.28472,NaN,NaN,NaN,NaN,NaN,NaN
43816.28819,NaN,NaN,NaN,NaN,NaN,NaN
43816.29167,NaN,NaN,NaN,NaN,NaN,NaN
43816.29514,NaN,NaN,NaN,NaN,NaN,NaN
43816.29861,NaN,NaN,NaN,NaN,NaN,NaN
43816.30208,NaN,NaN,NaN,NaN,NaN,NaN
43816.30556,NaN,NaN,NaN,NaN,NaN,NaN
43816.30903,NaN,NaN,NaN,NaN,NaN,NaN
43816.3125,NaN,NaN,NaN,NaN,NaN,NaN
43816.31597,NaN,NaN,NaN,NaN,NaN,NaN
43816.31944,NaN,NaN,NaN,NaN,NaN,NaN
43816.32292,NaN,NaN,NaN,NaN,NaN,NaN
43816.32639,NaN,NaN,NaN,NaN,NaN,NaN
43816.32986,NaN,NaN,NaN,NaN,NaN,NaN
43816.33333,NaN,NaN,NaN,NaN,NaN,NaN
43816.33681,NaN,NaN,NaN,NaN,NaN,NaN
43816.34028,NaN,NaN,NaN,NaN,NaN,NaN
43816.34375,NaN,NaN,NaN,NaN,NaN,NaN
43816.34722,NaN,NaN,NaN,NaN,NaN,NaN
43816.35069,NaN,NaN,NaN,NaN,NaN,NaN
43816.35417,NaN,NaN,NaN,NaN,NaN,NaN
43816.35764,NaN,NaN,NaN,NaN,NaN,NaN
43816.36111,NaN,NaN,NaN,NaN,NaN,NaN
43816.36458,4.888283,4.286709,92.005,91.152,18.35,18.65
43816.36806,4.890754,4.290167,91.906,90.914,18.35,18.65
43816.37153,4.897865,4.290619,92.005,91.011,18.35,18.65
43816.375,4.89785,4.290593,91.763,91.055,18.35,18.7
43816.37847,4.899369,4.290066,91.906,91.011,18.4,18.7
43816.38194,4.893496,4.292003,92.135,90.914,18.4,18.7
43816.38542,4.884552,4.295131,92.037,90.785,18.45,18.7
43816.38889,4.868959,4.293826,92.135,90.914,18.45,18.75
43816.39236,4.86387,4.297685,91.906,91.011,18.45,18.75
43816.39583,4.872087,4.302339,91.906,91.011,18.45,18.75
43816.39931,4.868452,4.300229,92.005,90.914,18.45,18.75
43816.40278,4.873279,4.307474,92.005,90.914,18.45,18.8
43816.40625,4.878583,4.303187,92.005,91.011,18.45,18.8
43816.40972,4.886958,4.305478,92.135,90.914,18.45,18.8
43816.41319,4.884927,4.30125,91.992,91.152,18.5,18.8
43816.41667,4.893847,4.299046,91.893,90.914,18.5,18.85
43816.42014,4.894702,4.301171,91.903,90.923,18.55,18.9
43816.42361,4.892289,4.294904,92.002,90.923,18.55,18.9
43816.42708,4.888849,4.296131,92.002,91.065,18.6,18.95
43816.43056,4.884956,4.299152,92.132,90.923,18.6,19
43816.43403,4.888448,4.292313,91.903,90.923,18.7,19.05
43816.4375,4.8827,4.27641,92.002,91.02,18.7,19.15
43816.44097,4.886951,4.277975,92.174,91.065,18.75,19.15
43816.44444,4.877453,4.273429,92.142,91.075,18.85,19.2
43816.44792,4.86534,4.264387,92.011,91.172,18.9,19.3
43816.45139,4.859853,4.262791,92.142,91.159,18.95,19.4
43816.45486,4.84546,4.262132,92.152,91.062,19.05,19.45
43816.45833,4.842788,4.257898,92.021,91.159,19.15,19.55
43816.46181,4.840154,4.255351,92.021,91.169,19.15,19.6
43816.46528,4.844796,4.249485,92.021,91.169,19.25,19.7
43816.46875,4.833673,4.242951,92.184,91.169,19.35,19.8
43816.47222,4.832234,4.247882,92.25,91.298,19.35,19.8
43816.47569,4.837776,4.252474,92.139,91.298,19.4,19.85
43816.47917,4.846499,4.246638,92.237,91.298,19.45,19.9
43816.48264,4.851993,4.239543,92.008,91.285,19.45,19.95
43816.48611,4.851216,4.232201,92.237,91.285,19.5,20
43816.48958,4.85403,4.236759,92.148,91.285,19.55,20.05
43816.49306,4.852649,4.232929,92.148,91.285,19.6,20.05
43816.49653,4.848514,4.237072,92.279,91.285,19.6,20.05
43816.5,4.84132,4.237877,92.279,91.285,19.65,20.15
43816.50347,4.837405,4.234558,92.247,91.285,19.7,20.15
43816.50694,4.835025,4.242307,92.148,91.285,19.7,20.25
43816.51042,4.825937,4.246142,92.279,91.285,19.8,20.25
43816.51389,4.824032,4.251233,92.279,91.188,19.8,20.25
43816.51736,4.819537,4.246821,92.378,91.285,19.85,20.35
43816.52083,4.825219,4.243554,92.279,91.285,19.9,20.35
43816.52431,4.825933,4.239744,92.148,91.272,19.9,20.45
43816.52778,4.83952,4.232858,92.234,91.369,20,20.45
43816.53125,4.839691,4.228953,92.266,91.272,20,20.55
43816.53472,4.82826,4.235614,92.509,91.272,20.05,20.6
43816.53819,4.82826,4.235614,92.509,91.272,20.05,20.6
43816.54167,4.836256,4.224453,92.135,91.401,20.15,20.7
43816.54514,4.828035,4.223043,92.234,91.388,20.25,20.8
43816.54861,4.814535,4.221984,92.266,91.486,20.45,21
43816.55208,4.811111,4.214055,92.41,91.388,20.45,21
43816.55556,4.808005,4.211174,92.333,91.388,20.55,21.1
43816.55903,4.807638,4.208745,92.221,91.486,20.6,21.2
43816.5625,4.804195,4.207342,92.451,91.486,20.6,21.2
43816.56597,4.796808,4.203916,92.451,91.473,20.7,21.25
43816.56944,4.802992,4.198526,92.352,91.375,20.8,21.35
43816.57292,4.802019,4.197523,92.253,91.375,20.8,21.4
43816.57639,4.791031,4.195316,92.451,91.375,20.9,21.4
43816.57986,4.794902,4.202915,92.352,91.473,20.95,21.5
43816.58333,4.797671,4.197429,92.483,91.616,21,21.5
43816.58681,4.788802,4.214629,92.615,91.46,21.1,21.55
43816.59028,4.79412,4.215079,92.384,91.603,21.1,21.6
43816.59375,4.789722,4.217413,92.339,91.603,21.15,21.65
